"Order","Family","Genus","Species","Mean_Temp","Mean_Temp_SD","Latitude","Longitude","Captive","Humidity","Start_Date","End_Date","Proportion_Male","Proportion_Female"
"Testudines","Cheloniidae","Natator","Natator_depressus",31.13,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0,1
"Testudines","Cheloniidae","Natator","Natator_depressus",32.07,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0.5,0.5
"Testudines","Cheloniidae","Natator","Natator_depressus",32.16,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0,1
"Testudines","Cheloniidae","Natator","Natator_depressus",32.26,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0,1
"Testudines","Cheloniidae","Natator","Natator_depressus",28,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",28.04,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",28.08,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",28.99,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",29.1,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",29.31,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",29.81,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",29.88,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0,1
"Testudines","Cheloniidae","Natator","Natator_depressus",29.89,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",30,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0,1
"Testudines","Cheloniidae","Natator","Natator_depressus",30.09,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0,1
"Testudines","Cheloniidae","Natator","Natator_depressus",30.12,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",30.61,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0,1
"Testudines","Cheloniidae","Natator","Natator_depressus",30.81,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",31.01,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0,1
"Testudines","Cheloniidae","Natator","Natator_depressus",31.05,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0,1
"Testudines","Cheloniidae","Natator","Natator_depressus",31.12,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",31.13,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0,1
"Testudines","Cheloniidae","Natator","Natator_depressus",32.01,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",32.07,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0,1
"Testudines","Cheloniidae","Natator","Natator_depressus",32.16,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0,1
"Testudines","Cheloniidae","Natator","Natator_depressus",32.26,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0,1
"Testudines","Cheloniidae","Natator","Natator_depressus",28,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",28.04,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",28.08,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",28.29,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",28.99,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",29.07,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",29.1,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",29.29,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",29.31,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",29.81,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",29.88,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0,1
"Testudines","Cheloniidae","Natator","Natator_depressus",29.89,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",30.09,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0,1
"Testudines","Cheloniidae","Natator","Natator_depressus",30.12,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0,1
"Testudines","Cheloniidae","Natator","Natator_depressus",30.13,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0,1
"Testudines","Cheloniidae","Natator","Natator_depressus",30.61,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",31.01,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0,1
"Testudines","Cheloniidae","Natator","Natator_depressus",31.05,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0.5,0.5
"Testudines","Cheloniidae","Natator","Natator_depressus",31.07,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0,1
"Testudines","Cheloniidae","Natator","Natator_depressus",31.12,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",31.13,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,1,0
"Testudines","Cheloniidae","Natator","Natator_depressus",32.01,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0,1
"Testudines","Cheloniidae","Natator","Natator_depressus",32.07,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0,1
"Testudines","Cheloniidae","Natator","Natator_depressus",32.16,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0,1
"Testudines","Cheloniidae","Natator","Natator_depressus",32.26,NA,-21.463,115.021,0,NA,2016-11-01,2016-11-01,0,1
"Testudines","Pelomedusidae","Pelomedusa","Pelomedusa_subrufa",24,NA,NA,NA,NA,NA,NA,NA,0,1
"Testudines","Pelomedusidae","Pelomedusa","Pelomedusa_subrufa",25,NA,NA,NA,NA,NA,NA,NA,0,1
"Testudines","Pelomedusidae","Pelomedusa","Pelomedusa_subrufa",27,NA,NA,NA,NA,NA,NA,NA,0,1
"Testudines","Pelomedusidae","Pelomedusa","Pelomedusa_subrufa",30,NA,NA,NA,NA,NA,NA,NA,0.705882353,0.294117647
"Testudines","Pelomedusidae","Pelomedusa","Pelomedusa_subrufa",32,NA,NA,NA,NA,NA,NA,NA,0.909090909,0.090909091
"Testudines","Pelomedusidae","Pelomedusa","Pelomedusa_subrufa",33,NA,NA,NA,NA,NA,NA,NA,0,1
"Testudines","Pelomedusidae","Pelomedusa","Pelomedusa_subrufa",27,NA,NA,NA,NA,NA,NA,NA,0,1
"Testudines","Pelomedusidae","Pelomedusa","Pelomedusa_subrufa",32,NA,NA,NA,NA,NA,NA,NA,0.611111111,0.388888889
"Testudines","Pelomedusidae","Pelomedusa","Pelomedusa_subrufa",34,NA,NA,NA,NA,NA,NA,NA,0,1
"Testudines","Pelomedusidae","Pelomedusa","Pelomedusa_subrufa",24,NA,NA,NA,NA,NA,NA,NA,0,1
"Testudines","Pelomedusidae","Pelomedusa","Pelomedusa_subrufa",25,NA,NA,NA,NA,NA,NA,NA,0,1
"Testudines","Pelomedusidae","Pelomedusa","Pelomedusa_subrufa",26,NA,NA,NA,NA,NA,NA,NA,0,1
"Testudines","Pelomedusidae","Pelomedusa","Pelomedusa_subrufa",27,NA,NA,NA,NA,NA,NA,NA,0,1
"Testudines","Pelomedusidae","Pelomedusa","Pelomedusa_subrufa",28,NA,NA,NA,NA,NA,NA,NA,0,1
"Testudines","Pelomedusidae","Pelomedusa","Pelomedusa_subrufa",29,NA,NA,NA,NA,NA,NA,NA,0,1
"Testudines","Pelomedusidae","Pelomedusa","Pelomedusa_subrufa",30,NA,NA,NA,NA,NA,NA,NA,0.6,0.4
"Testudines","Pelomedusidae","Pelomedusa","Pelomedusa_subrufa",31,NA,NA,NA,NA,NA,NA,NA,0.727272727,0.272727273
"Testudines","Pelomedusidae","Pelomedusa","Pelomedusa_subrufa",32,NA,NA,NA,NA,NA,NA,NA,0.631578947,0.368421053
"Testudines","Pelomedusidae","Pelomedusa","Pelomedusa_subrufa",33,NA,NA,NA,NA,NA,NA,NA,0,1
"Testudines","Pelomedusidae","Pelomedusa","Pelomedusa_subrufa",34,NA,NA,NA,NA,NA,NA,NA,0,1
"Testudines","Podocnemididae","Peltocephalus","Peltocephalus_dumerilianus",NA,NA,-1.2430475,-56.569353,0,NA,1993-08-01,1993-09-01,0.571428571,0.428571429
"Testudines","Podocnemididae","Peltocephalus","Peltocephalus_dumerilianus",30.16,NA,-0.406805556,-63.44736111,0,NA,2004-10-01,2004-11-01,0.803571429,0.196428571
"Testudines","Pelomedusidae","Pelusios","Pelusios_broadleyi",26.5,NA,3.704952,36.2786045,1,NA,NA,NA,0.125,0.875
"Testudines","Pelomedusidae","Pelusios","Pelusios_broadleyi",28,NA,3.704952,36.2786045,1,NA,NA,NA,0.5,0.5
"Testudines","Pelomedusidae","Pelusios","Pelusios_broadleyi",29.5,NA,3.704952,36.2786045,1,NA,NA,NA,0.875,0.125
"Testudines","Pelomedusidae","Pelusios","Pelusios_broadleyi",32,NA,3.704952,36.2786045,1,NA,NA,NA,0.05,0.95
"Testudines","Pelomedusidae","Pelusios","Pelusios_castaneus",25,NA,1.397743,2.266259,NA,NA,NA,NA,0,1
"Testudines","Pelomedusidae","Pelusios","Pelusios_castaneus",27,NA,1.397743,2.266259,NA,NA,NA,NA,0,1
"Testudines","Pelomedusidae","Pelusios","Pelusios_castaneus",30,NA,1.397743,2.266259,NA,NA,NA,NA,0.823529412,0.176470588
"Testudines","Pelomedusidae","Pelusios","Pelusios_castaneus",33,NA,1.397743,2.266259,NA,NA,NA,NA,0,1
"Testudines","Podocnemididae","Podocnemis","Podocnemis_erythrocephala",27.49,NA,-0.406805556,-63.44736111,0,NA,1997-09-01,1997-09-01,1,0
"Testudines","Podocnemididae","Podocnemis","Podocnemis_erythrocephala",29.8,NA,-0.406805556,-63.44736111,0,NA,1997-09-01,1997-09-01,0.366666667,0.633333333
"Testudines","Podocnemididae","Podocnemis","Podocnemis_erythrocephala",NA,NA,-0.406805556,-63.44736111,0,NA,1998-09-01,1998-09-01,1,0
"Testudines","Podocnemididae","Podocnemis","Podocnemis_erythrocephala",NA,NA,-0.691671,-61.380294,1,NA,NA,NA,0.333333333,0.666666667
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",34.557,1.01,-1.370142,-56.8507995,0,NA,NA,NA,0.027777778,0.972222222
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",34.327,0.924,-1.370142,-56.8507995,0,NA,NA,NA,0.038461538,0.961538462
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",33.89,0.765,-1.370142,-56.8507995,0,NA,NA,NA,0.647058824,0.352941176
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",33.975,0.805,-1.370142,-56.8507995,0,NA,NA,NA,0.647058824,0.352941176
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",33.377,0.812,-1.370142,-56.8507995,0,NA,NA,NA,0.742857143,0.257142857
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",34.509,1.168,-1.370142,-56.8507995,0,NA,NA,NA,0.027777778,0.972222222
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-1.008516,-71.64148,0,NA,NA,NA,0,1
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-1.0094735,-71.557851,0,NA,NA,NA,0.090909091,0.909090909
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-1.0094735,-71.557851,0,NA,NA,NA,0.260869565,0.739130435
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-1.0094735,-71.557851,0,NA,NA,NA,0.260869565,0.739130435
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-1.0094735,-71.557851,0,NA,NA,NA,0.25,0.75
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-1.0094735,-71.557851,0,NA,NA,NA,0.119047619,0.880952381
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-1.0094735,-71.557851,0,NA,NA,NA,0.043478261,0.956521739
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-1.088072,-71.5797405,0,NA,NA,NA,0,1
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-1.088072,-71.5797405,0,NA,NA,NA,0,1
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-1.088072,-71.5797405,0,NA,NA,NA,0.037037037,0.962962963
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-1.088072,-71.5797405,0,NA,NA,NA,0.052631579,0.947368421
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-1.1584125,-71.4971475,0,NA,NA,NA,0.066666667,0.933333333
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-1.1584125,-71.4971475,0,NA,NA,NA,0,1
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-1.1584125,-71.4971475,0,NA,NA,NA,0,1
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-1.1584125,-71.4971475,0,NA,NA,NA,0,1
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-1.1584125,-71.4971475,0,NA,NA,NA,0.117647059,0.882352941
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",30.5,NA,-1.008516,-71.64148,0,NA,NA,NA,1,0
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",32.5,NA,-1.008516,-71.64148,0,NA,NA,NA,0.761904762,0.238095238
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",30.5,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.9,0.1
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",32.5,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.3,0.7
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",33.5,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.181818182,0.818181818
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",34.5,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.076923077,0.923076923
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.333333333,0.666666667
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0,1
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0,1
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.428571429,0.571428571
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.5,0.5
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,1,0
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.571428571,0.428571429
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.571428571,0.428571429
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.333333333,0.666666667
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.25,0.75
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.125,0.875
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.5,0.5
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0,1
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.2,0.8
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.2,0.8
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.571428571,0.428571429
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.333333333,0.666666667
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.857142857,0.142857143
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.533333333,0.466666667
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.933333333,0.066666667
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.4,0.6
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-11-01,1997-11-01,0.166666667,0.833333333
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-11-01,1997-11-01,1,0
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.266666667,0.733333333
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.71875,0.28125
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.733333333,0.266666667
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.709677419,0.290322581
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.793103448,0.206896552
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.586206897,0.413793103
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.419354839,0.580645161
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.866666667,0.133333333
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-0.838776,-71.866745,0,NA,1997-10-01,1998-02-01,0.75,0.25
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",32.8,NA,-9.96417,-50.1110615,0,NA,1999-09-01,1999-09-01,0.92,0.08
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",33.8,NA,-9.9714295,-50.094228,0,NA,1999-09-01,1999-09-01,0.438596491,0.561403509
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",33.4,NA,-9.9714295,-50.094228,0,NA,1999-09-01,1999-09-01,0.231884058,0.768115942
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",31.3,NA,-9.9084875,-50.1154925,0,NA,1999-09-01,1999-09-01,0.206896552,0.793103448
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",33.1,NA,-9.9714295,-50.094228,0,NA,1999-09-01,1999-09-01,0.068965517,0.931034483
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",34.1,NA,-9.9714295,-50.094228,0,NA,1999-09-01,1999-09-01,0.485294118,0.514705882
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",28.4,NA,-13.42040278,-50.68100694,0,NA,2000-09-01,NA,0.291,0.709
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",29.8,NA,-13.42040278,-50.68100694,0,NA,2000-09-01,NA,0.654,0.346
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",30.1,NA,-13.42040278,-50.68100694,0,NA,2000-09-01,NA,0.82,0.18
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",30.7,NA,-13.42040278,-50.68100694,0,NA,2000-09-01,NA,0.597,0.403
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",31.2,NA,-13.42040278,-50.68100694,0,NA,2000-09-01,NA,0.288,0.712
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",31.678,1.465,-13.37915278,-50.66090278,0,0.9382,2000-09-01,NA,0.134,0.866
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",31.441,1.566,-13.37915278,-50.66090278,0,0.8974,2000-09-01,NA,0.503,0.497
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",31.027,1.643,-13.37915278,-50.66090278,0,0.907,2000-09-01,NA,0.981,0.019
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",31.692,1.95,-13.37915278,-50.66090278,0,0.93988,2000-09-01,NA,0.068,0.932
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",32.11,1.554,-13.37915278,-50.66090278,0,0.94154,2000-09-01,NA,0.109,0.891
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",32.045,1.299,-13.37915278,-50.66090278,0,0.93984,2000-09-01,NA,0.797,0.203
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",29.568,0.882,-13.37915278,-50.66090278,0,0.8645,2000-09-01,NA,0.544,0.456
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",29.318,0.64,-13.37915278,-50.66090278,0,0.8487,2000-09-01,NA,0.824,0.176
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",28.94,0.871,-13.37915278,-50.66090278,0,0.8731,2000-09-01,NA,1,0
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",28,NA,-9.9714295,-50.094228,0,NA,2006-09-01,2006-09-01,0.666666667,0.333333333
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",29,NA,-9.9714295,-50.094228,0,NA,2006-09-01,2006-09-01,1,0
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",30,NA,-9.9714295,-50.094228,0,NA,2006-09-01,2006-09-01,0.916666667,0.083333333
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",31,NA,-9.9714295,-50.094228,0,NA,2006-09-01,2006-09-01,1,0
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",32,NA,-9.9714295,-50.094228,0,NA,2006-09-01,2006-09-01,0.857142857,0.142857143
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",33,NA,-9.9714295,-50.094228,0,NA,2006-09-01,2006-09-01,0.8125,0.1875
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",34,NA,-9.9714295,-50.094228,0,NA,2006-09-01,2006-09-01,0.2,0.8
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",35,NA,-9.9714295,-50.094228,0,NA,2006-09-01,2006-09-01,0,1
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",36,NA,-9.9714295,-50.094228,0,NA,2006-09-01,2006-09-01,0.125,0.875
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",37,NA,-9.9714295,-50.094228,0,NA,2006-09-01,2006-09-01,0,1
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",28.3,NA,-13.394375,-50.658355,0,NA,2007-10-01,2007-10-01,1,0
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",29.1,NA,-13.394375,-50.658355,0,NA,2007-10-01,2007-10-01,1,0
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",32.5,NA,-13.394375,-50.658355,0,NA,2007-10-01,2007-10-01,0.75,0.25
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",33.6,NA,-13.394375,-50.658355,0,NA,2007-10-01,2007-10-01,0.2,0.8
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",35.3,NA,-13.394375,-50.658355,0,NA,2007-10-01,2007-10-01,0,1
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",36.1,NA,-13.394375,-50.658355,0,NA,2007-10-01,2007-10-01,0,1
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",36.9,NA,-13.394375,-50.658355,0,NA,2007-10-01,2007-10-01,0,1
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-13.42040278,-50.68100694,0,NA,NA,NA,1,0
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-13.42040278,-50.68100694,0,NA,NA,NA,0.9,0
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-13.42040278,-50.68100694,0,NA,NA,NA,0.916666667,0
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-13.42040278,-50.68100694,0,NA,NA,NA,1,0
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-13.42040278,-50.68100694,0,NA,NA,NA,0.947368421,0.052631579
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-13.42040278,-50.68100694,0,NA,NA,NA,0.8125,0.0625
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-13.42040278,-50.68100694,0,NA,NA,NA,0.923076923,0.076923077
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-13.42040278,-50.68100694,0,NA,NA,NA,0.666666667,0.083333333
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-13.42040278,-50.68100694,0,NA,NA,NA,0.777777778,0.111111111
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-13.42040278,-50.68100694,0,NA,NA,NA,0.75,0.166666667
"Testudines","Podocnemididae","Podocnemis","Podocnemis_expansa",NA,NA,-13.42040278,-50.68100694,0,NA,NA,NA,0.583333333,0.166666667
